customer_id,first_name,last_name,city,region,email,phone,gender,age,signup_date,membership_tier,loyalty_points,highest_freq_purchased_items
C004244,Ricardo,Fischer,Mumbai,IN,diane79@example.net,497-463-4775x51326,M,43,2022-08-13,Standard,2769,P000118
C004245,Carl,Terry,Brisbane,AU,peterssusan@example.net,7774966838,M,64,2023-08-29,Gold,1678,P000095
C004246,Michael,Swanson,Melbourne,AU,christine84@example.org,588.755.6880,F,80,2022-05-17,Standard,1100,P000516
C004247,Amanda,Hernandez,Hyderabad,IN,jamescherry@example.org,243.580.2017,M,51,2022-03-22,Standard,4042,P000536
C004248,Robert,Diaz,Mumbai,IN,curtismathews@example.org,996-343-3689x70273,F,59,2022-02-24,Silver,1773,P000367
C004249,Caitlyn,Taylor,Chicago,US,leeoscar@example.org,443.323.0313,M,43,2023-06-29,Silver,3257,P000599
C004250,David,Collins,Manchester,UK,richard48@example.com,222.609.3691,F,52,2022-03-14,Standard,836,P000135
C004251,Ruth,Hudson,Berlin,EU,simsjustin@example.com,001-876-784-4926x88586,F,62,2023-06-23,Gold,563,P000758
C004252,Brett,Harper,Brisbane,AU,dholt@example.net,+1-208-208-8460,F,45,2022-10-12,Gold,1123,P000056
C004253,Megan,Reynolds,Bengaluru,IN,johnathanbyrd@example.com,598.988.1501x7693,M,42,2023-06-13,Standard,4838,P000021
C004254,Kayla,Hodge,Austin,US,azimmerman@example.org,001-641-457-0644x1204,M,39,2022-09-17,Standard,4456,P000023
C004255,Sean,Ferguson,Chennai,IN,spatton@example.net,674.287.3026x740,M,59,2022-12-17,Standard,2243,P000132
C004256,Ricky,Combs,Bengaluru,IN,steveschwartz@example.net,582-236-7673x8001,M,23,2023-01-12,Silver,3671,P001162
C004257,Samantha,Benson,Austin,US,ymitchell@example.net,001-689-687-2813x477,M,70,2023-03-19,Silver,3355,P000115
C004258,Sarah,Mullins,Birmingham,UK,ryan15@example.com,536-867-8838x064,M,55,2022-08-05,Standard,4400,P000256
C004259,Melvin,Lane,Amsterdam,EU,khardy@example.com,+1-940-925-7068x15904,M,44,2022-04-02,Gold,3331,P000504
C004260,Elizabeth,Davis,Chicago,US,megan64@example.org,(788)969-1649x31207,M,54,2023-10-10,Silver,2750,P000233
C004261,Brittany,Moreno,New York,US,jacksoncody@example.net,2435364812,M,73,2022-10-10,Platinum,1620,P000762
C004262,Cynthia,Jones,Chennai,IN,brian19@example.com,5045872182,M,47,2022-02-20,Standard,2667,P000283
C004263,Mary,Browning,Melbourne,AU,danny74@example.com,458-431-6811x84862,F,54,2023-06-05,Gold,1102,P000706
C004264,Nicholas,Pope,Los Angeles,US,kevin09@example.org,426-592-5362,M,60,2022-09-05,Silver,4548,P000338
C004265,Victoria,Perez,Delhi,IN,karen79@example.net,256.434.9803,M,49,2022-08-27,Standard,4273,P000118
C004266,Mitchell,Davis,Paris,EU,johnsonvanessa@example.com,(660)405-7745x89336,M,40,2023-12-03,Standard,1753,P000637
C004267,Nicole,Perry,Mumbai,IN,suttondavid@example.com,(234)202-6804x90740,M,52,2022-04-29,Platinum,667,P000712
C004268,Jeremy,Greene,Mumbai,IN,heathdana@example.org,(855)325-8565x97683,M,33,2023-03-08,Standard,2555,P000570
C004269,Troy,Wright,Berlin,EU,sarah35@example.org,(329)936-9315x998,F,79,2022-12-23,Silver,2557,P000370
C004270,Ruben,Clayton,Madrid,EU,drew36@example.org,+1-670-492-8968x59494,M,38,2022-04-23,Standard,3484,P000736
C004271,Mario,Sanchez,Chennai,IN,brandon57@example.com,+1-878-889-3514x958,M,76,2022-07-15,Standard,4626,P001046
C004272,Mary,Phillips,London,UK,sarah43@example.net,662.985.6847x7409,F,29,2022-05-20,Silver,2448,P000115
C004273,Michelle,Davis,London,UK,anthony16@example.org,+1-834-863-8374x640,F,47,2023-03-21,Standard,2528,P000421
C004274,Sarah,Lamb,Austin,US,mark21@example.org,937-876-5917x405,M,68,2023-06-28,Standard,3165,P000140
C004275,Pedro,Neal,Chennai,IN,wmartinez@example.org,001-958-377-4980,F,31,2022-02-12,Standard,66,P000226
C004276,Elizabeth,Lee,Bengaluru,IN,ishaffer@example.net,445-582-8314,M,64,2022-07-20,Standard,3272,P001070
C004277,Jeffrey,Mathews,London,UK,christine15@example.com,+1-444-952-0042,F,23,2023-02-18,Standard,3222,P001047
C004278,Meghan,Patel,Austin,US,freemanmelissa@example.net,360-562-6165x829,F,55,2022-03-13,Gold,1632,P000096
C004279,Allison,Rogers,Manchester,UK,dmejia@example.com,589-409-3452x1759,M,56,2023-03-04,Standard,1606,P000339
C004280,Joshua,Dawson,Sydney,AU,ablack@example.org,294-621-9423x42209,F,25,2023-12-09,Standard,1280,P000490
C004281,Carlos,Cooper,Chicago,US,turnerjake@example.org,+1-915-904-2909x37141,M,31,2022-11-18,Silver,448,P000102
C004282,Laura,Sullivan,Los Angeles,US,ryanhoffman@example.net,615.326.7201x8791,F,41,2022-04-05,Silver,4110,P000135
C004283,Maureen,Gray,Chicago,US,sylvia08@example.com,+1-762-665-3393x10340,M,21,2023-12-04,Silver,1959,P000750
C004284,Madison,Johnson,London,UK,bduarte@example.org,8567126113,F,66,2023-08-06,Gold,3444,P000256
C004285,Spencer,Spencer,Amsterdam,EU,robert69@example.com,494.709.2944x707,M,32,2022-04-19,Silver,2901,P000694
C004286,Justin,Lopez,Chicago,US,mreyes@example.com,(349)226-4285,F,26,2023-09-14,Standard,4495,P000231
C004287,Caitlin,Frederick,Manchester,UK,justin70@example.com,+1-268-908-5114x22974,F,32,2022-02-19,Platinum,4585,P001153
C004288,Mark,Weaver,London,UK,haydenisabella@example.net,+1-598-903-6596x37073,F,46,2023-02-26,Silver,365,P000021
C004289,Sean,Mullins,Berlin,EU,vowens@example.org,+1-470-591-2998x8913,M,62,2022-08-09,Standard,639,P000019
C004290,Katrina,Ford,London,UK,laura02@example.org,001-404-756-9351x489,F,35,2022-01-27,Silver,2559,P000186
C004291,Christopher,Quinn,Manchester,UK,ybowman@example.com,379-458-3009,M,40,2023-07-09,Silver,1854,P000021
C004292,Allison,Mccann,Melbourne,AU,nixonmary@example.net,(346)755-7644,M,32,2023-04-15,Gold,728,P000125
C004293,Sandra,Smith,Hyderabad,IN,robinsonjennifer@example.org,(887)389-2510x66969,M,47,2022-05-26,Gold,1291,P000383
C004294,Thomas,Martinez,Bengaluru,IN,cameronfrank@example.net,001-907-541-7221,F,30,2023-10-23,Gold,2974,P000008
C004295,Jose,Moore,Melbourne,AU,jacksontaylor@example.org,001-531-585-1865x104,F,24,2022-04-22,Standard,3164,P001192
C004296,Kenneth,Griffin,Austin,US,tracey94@example.org,001-467-250-0130x0539,F,38,2023-10-01,Standard,1151,P000781
C004297,Joel,Salazar,Amsterdam,EU,alexis97@example.com,589.247.7893,F,25,2023-02-04,Standard,3014,P000001
C004298,Craig,Jones,Hyderabad,IN,reginamartin@example.org,974-770-5997,F,22,2022-08-07,Standard,3895,P000903
C004299,Heather,Stevens,New York,US,kristine89@example.net,3916916908,F,52,2023-12-02,Standard,1048,P000043
C004300,Brittany,Taylor,San Francisco,US,dedwards@example.com,6922348995,M,28,2023-12-02,Standard,3505,P001075
C004301,Ryan,Williams,Mumbai,IN,fred78@example.net,802-322-9620x56126,F,69,2022-02-21,Silver,589,P000068
C004302,Molly,Walter,Hyderabad,IN,robertjackson@example.net,001-730-476-7246,M,43,2022-03-05,Standard,1071,P000330
C004303,Joseph,Morris,Birmingham,UK,david76@example.net,+1-353-221-1131,M,64,2022-12-01,Platinum,2058,P000926
C004304,Wendy,Martin,New York,US,mackthomas@example.org,(940)589-8912x8753,F,27,2022-06-14,Gold,3087,P000869
C004305,Kevin,Phillips,Bengaluru,IN,davisrachel@example.net,001-904-704-3911x28602,F,57,2022-08-17,Silver,4596,P001186
C004306,Michael,Taylor,Manchester,UK,dhodges@example.com,(935)362-7854x2818,F,44,2023-01-21,Standard,4290,P000652
C004307,David,Dominguez,Bengaluru,IN,davidwu@example.org,001-658-425-5307x368,M,19,2022-04-07,Standard,906,P000469
C004308,Adam,Flores,London,UK,janet90@example.com,480-811-2692,M,79,2023-11-13,Gold,782,P000058
C004309,Jill,Jones,Birmingham,UK,umullins@example.com,(755)542-6297x880,F,52,2023-08-03,Platinum,3788,P000205
C004310,Jennifer,Miller,Chicago,US,marymartinez@example.net,556-508-4640x7152,F,57,2022-09-21,Standard,2039,P000903
C004311,Patricia,Davis,Birmingham,UK,benitezeric@example.net,(838)555-2437x22152,F,42,2022-03-14,Standard,4069,P000010
C004312,Timothy,White,London,UK,smithdawn@example.org,001-574-849-0073,F,61,2023-11-29,Standard,4735,P000674
C004313,Pamela,Riley,Birmingham,UK,bmonroe@example.org,628.507.1276,M,42,2022-09-21,Standard,3909,P000749
C004314,Dominic,Leblanc,Madrid,EU,michaelmatthews@example.com,(769)847-3939x7651,M,58,2022-04-16,Silver,154,P000595
C004315,Christopher,King,Brisbane,AU,sharon58@example.net,669.783.4534x652,F,73,2022-10-23,Standard,3635,P000024
C004316,Adam,Watson,Bengaluru,IN,ryan54@example.org,461.577.8689x908,F,59,2023-09-29,Silver,691,P000653
C004317,Bruce,Fischer,Chicago,US,tonya59@example.net,001-718-301-2042,M,26,2023-10-16,Standard,4077,P000567
C004318,Ryan,Murray,London,UK,perkinstammy@example.net,742-475-9980,F,32,2023-04-25,Silver,390,P000014
C004319,Natasha,Kelly,Birmingham,UK,barnettrobert@example.com,001-250-813-3731,F,72,2022-02-25,Standard,1963,P000181
C004320,Dennis,Mitchell,Chicago,US,myerssusan@example.org,001-404-296-7704x7893,F,46,2022-06-12,Silver,3235,P000209
C004321,Joe,Gregory,Delhi,IN,beverly39@example.com,970.818.3997x907,M,57,2022-08-26,Standard,599,P000181
C004322,Ryan,Bright,Brisbane,AU,tracytucker@example.com,001-669-431-9664x7377,F,27,2023-05-04,Standard,4512,P001063
C004323,Joseph,Benton,Madrid,EU,ewilson@example.org,(677)439-5377x5387,F,35,2023-11-03,Standard,1800,P000678
C004324,Scott,Thompson,Manchester,UK,duanebailey@example.com,3202665134,F,44,2023-01-29,Standard,2167,P000750
C004325,Cynthia,Price,Brisbane,AU,lydialawson@example.org,849-302-4561x1624,M,30,2023-03-05,Standard,2530,P001067
C004326,Michael,Chapman,Sydney,AU,ephelps@example.org,3787239188,F,21,2023-04-21,Standard,631,P000014
C004327,Bradley,Bean,Chennai,IN,andreahart@example.net,280-596-3641x860,F,57,2023-07-31,Standard,428,P000050
C004328,Jennifer,Torres,Chennai,IN,cantustephen@example.com,526.419.4401,F,67,2023-09-28,Standard,2102,P001091
C004329,Mark,Carter,San Francisco,US,jacksongeorge@example.net,001-377-631-4806x923,F,76,2022-04-11,Standard,533,P000634
C004330,Eric,Donaldson,London,UK,gutierrezricky@example.org,618-777-7450,F,20,2022-12-16,Silver,4089,P000301
C004331,Allen,Larson,Birmingham,UK,ablevins@example.com,766.515.3055,M,72,2023-04-27,Silver,2228,P000720
C004332,Nathan,Kennedy,Delhi,IN,pmcdonald@example.net,+1-541-324-6306x186,F,59,2023-02-10,Standard,2583,P000446
C004333,Benjamin,Warren,Los Angeles,US,susanandrews@example.net,772.403.1025x701,M,57,2023-03-05,Silver,1266,P000056
C004334,Andrew,Lowery,London,UK,spencekimberly@example.com,900-926-1180x76598,F,52,2022-03-11,Standard,942,P000227
C004335,Virginia,Valenzuela,Paris,EU,raymondperez@example.net,312.954.5882x7325,F,38,2023-04-21,Standard,345,P000210
C004336,Rebecca,Howard,Mumbai,IN,finleycory@example.org,282.234.9665x3654,M,51,2023-06-06,Standard,1177,P000391
C004337,Christine,Lawson,Berlin,EU,jbryant@example.org,618-892-6832x51226,M,33,2023-09-04,Standard,2756,P000136
C004338,Cassandra,Powell,Hyderabad,IN,yharris@example.net,334-294-6748,F,52,2022-07-29,Standard,1030,P001143
C004339,Laura,Blanchard,Manchester,UK,davisbradley@example.net,+1-582-686-8180x513,F,41,2022-09-13,Standard,4421,P000279
C004340,Michele,Cole,Manchester,UK,fayers@example.org,582.808.8743x797,M,76,2022-07-05,Silver,98,P000150
C004341,Natalie,Schultz,Chennai,IN,yevans@example.com,2015329680,M,19,2023-09-14,Gold,1083,P000014
C004342,Emily,Washington,Manchester,UK,douglaspope@example.org,(821)291-5461,F,28,2022-12-21,Standard,1326,P001127
C004343,Kristin,Maddox,Chicago,US,qjackson@example.org,334-948-6016x57967,M,36,2022-09-18,Silver,185,P000196
C004344,Rachel,Moreno,Hyderabad,IN,kathleenmiles@example.com,505-937-2968x487,M,35,2022-06-22,Standard,2344,P000799
C004345,Micheal,Hayes,Hyderabad,IN,shanemurphy@example.org,982.323.3368x5827,M,53,2023-06-10,Standard,3101,P001153
C004346,Jeffrey,Brown,San Francisco,US,ronaldlevy@example.com,4564468000,F,80,2022-06-29,Standard,3557,P000295
C004347,Jessica,Larson,London,UK,josephmartinez@example.net,(497)994-1085x504,F,38,2022-08-17,Platinum,4724,P000123
C004348,Kevin,Cummings,London,UK,ubecker@example.com,(880)396-5106,F,29,2023-02-21,Standard,967,P001060
C004349,Jeremiah,Lee,New York,US,emilyvillarreal@example.com,001-430-899-1712x1424,F,42,2023-04-03,Standard,224,P001065
C004350,Richard,Hill,New York,US,melissaschultz@example.org,001-661-265-8372x128,F,64,2023-06-19,Silver,4589,P000233
C004351,Mason,Kane,Chicago,US,gilesvicki@example.org,3883561982,M,61,2023-03-23,Platinum,2362,P001046
C004352,William,Mcpherson,London,UK,katrinabrooks@example.net,001-527-233-2132x96078,F,22,2023-07-13,Standard,3975,P000036
C004353,Eric,Stewart,Birmingham,UK,ojones@example.net,(784)271-2873,F,33,2023-10-04,Standard,2532,P000335
C004354,Maria,Dunlap,Chicago,US,holdertina@example.org,893.379.2766,F,37,2022-01-20,Silver,2684,P000115
C004355,Sharon,Bartlett,Los Angeles,US,jordan44@example.net,(232)421-9757x84338,F,24,2023-03-19,Standard,4202,P000117
C004356,Joseph,Farrell,San Francisco,US,bmoyer@example.com,(786)333-2840,M,23,2022-06-15,Gold,4355,P000825
C004357,Jerry,Beck,Birmingham,UK,christian56@example.com,7395898746,M,28,2023-01-13,Standard,284,P000072
C004358,Mario,Jones,Bengaluru,IN,richardsoneugene@example.net,544.728.2476,M,40,2022-02-27,Standard,2544,P000227
C004359,Sean,Robinson,Chicago,US,currylauren@example.com,001-617-287-6591x51385,F,18,2023-07-11,Standard,1315,P000056
C004360,Sierra,Murphy,New York,US,andreagarza@example.org,910-888-0729x703,M,51,2023-10-17,Standard,1652,P001163
C004361,Deborah,Bradshaw,Mumbai,IN,carlos78@example.org,7218650806,F,39,2022-12-18,Standard,3089,P000242
C004362,Jennifer,Wilson,Bengaluru,IN,anichols@example.com,672-887-6707x246,F,49,2022-06-23,Standard,738,P000972
C004363,Caitlin,Dickerson,Melbourne,AU,david46@example.com,963-380-0286x84658,F,53,2023-08-12,Standard,2668,P000011
C004364,Michael,Carter,San Francisco,US,ygriffith@example.net,(570)314-2608,F,73,2023-08-30,Standard,1013,P000896
C004365,Joanne,Thompson,Brisbane,AU,taraharvey@example.com,904-216-8610,M,80,2023-09-04,Standard,4091,P000209
C004366,Sharon,Gregory,New York,US,ramoskevin@example.net,622-249-8127,F,78,2023-05-23,Standard,994,P001086
C004367,Matthew,Davis,Birmingham,UK,powersjennifer@example.net,001-860-853-8411x4334,F,48,2022-09-28,Standard,3022,P000628
C004368,Amanda,Greer,Austin,US,christensenmatthew@example.net,616.909.5996x3552,M,51,2023-11-14,Standard,1315,P000707
C004369,Joshua,Burton,San Francisco,US,ahumphrey@example.net,880.750.6507x99218,F,34,2022-06-30,Standard,2067,P000479
C004370,Valerie,Knox,Birmingham,UK,scott35@example.com,001-827-592-3732,M,50,2023-02-21,Standard,2753,P000297
C004371,Todd,Manning,Melbourne,AU,bmcgee@example.com,360-402-0494x44831,F,79,2022-11-01,Silver,451,P000467
C004372,Jacqueline,Hawkins,Amsterdam,EU,slevine@example.net,9842036554,M,50,2023-10-09,Silver,4921,P000118
C004373,Douglas,Taylor,Austin,US,patrick84@example.org,387.332.7505x3010,M,41,2023-03-31,Standard,2298,P000188
C004374,Douglas,Cook,Melbourne,AU,wagnerdavid@example.net,001-480-294-2796x100,M,54,2022-03-13,Standard,4727,P000972
C004375,David,Cook,Chicago,US,olsonashley@example.com,726.891.5011,F,54,2022-01-18,Standard,2145,P000678
C004376,John,Gomez,New York,US,rjensen@example.org,435-599-1751x25355,F,69,2023-03-21,Standard,4188,P001122
C004377,Stephanie,Ramirez,Hyderabad,IN,chad65@example.org,490-443-8025x0425,F,28,2023-09-06,Standard,3519,P000081
C004378,Whitney,Gibson,London,UK,watkinsbrandon@example.com,578.817.7480x331,M,18,2022-08-27,Standard,2893,P000316
C004379,Tyrone,Gomez,Madrid,EU,mitchellalicia@example.org,863.505.1408,F,55,2022-02-14,Standard,4191,P001197
C004380,Debbie,Woodward,New York,US,ashleybryant@example.org,+1-476-714-6514x468,F,47,2023-12-27,Silver,4516,P000115
C004381,Angela,Hinton,Amsterdam,EU,rebecca43@example.net,664-701-1225x668,F,23,2022-05-27,Standard,1123,P000930
C004382,Jesus,Blackwell,Birmingham,UK,juliephillips@example.net,001-704-406-7447x2004,F,32,2023-09-24,Standard,4865,P000217
C004383,Ryan,Craig,Los Angeles,US,torrescynthia@example.net,221-314-8699x9666,F,30,2022-09-16,Standard,3342,P000109
C004384,Amber,Leonard,Melbourne,AU,clarkmary@example.org,001-444-471-1209,M,47,2022-10-04,Standard,792,P001182
C004385,Dustin,Hamilton,Manchester,UK,jenningsamy@example.com,218-880-1181x57010,M,80,2022-02-16,Silver,4119,P000353
C004386,Heather,James,San Francisco,US,shannonosborne@example.org,518-284-9242x8135,M,44,2023-11-09,Standard,170,P001012
C004387,Kristina,Graham,Sydney,AU,jennifer65@example.com,001-782-417-5658,M,50,2022-03-29,Platinum,3507,P000613
C004388,Garrett,Schneider,Birmingham,UK,davidbridges@example.org,699-210-7547,M,43,2023-01-19,Gold,602,P000292
C004389,Andrea,Mack,Paris,EU,jonathandrake@example.org,420.934.2111x43475,F,55,2022-11-11,Standard,4244,P000426
C004390,Kevin,Moore,Madrid,EU,rachelmedina@example.net,573-998-2464,M,52,2022-05-23,Standard,421,P000836
C004391,Travis,Malone,Manchester,UK,karen16@example.com,8982991874,F,36,2023-12-23,Standard,3161,P000460
C004392,Sara,Webster,Hyderabad,IN,hweber@example.net,607-455-7399x206,F,48,2022-02-28,Standard,2900,P000490
C004393,Jerry,Leach,San Francisco,US,ogarcia@example.com,5346902771,F,62,2023-08-04,Silver,1256,P000373
C004394,Frank,Wyatt,London,UK,bryantanthony@example.net,001-337-563-8589x28208,M,26,2022-04-21,Standard,23,P000464
C004395,Dominique,Jones,Los Angeles,US,bradybarbara@example.com,+1-628-390-0145,M,55,2022-06-29,Silver,3230,P000126
C004396,Linda,Ramos,Los Angeles,US,kathleenvelasquez@example.net,933.640.6287x1742,F,52,2022-01-10,Silver,4461,P001063
C004397,Jennifer,Wheeler,Chicago,US,michael24@example.com,927.418.5508x3991,M,21,2023-07-18,Silver,3094,P000132
C004398,Charles,Horn,Delhi,IN,powerswilliam@example.org,262.359.3541x7024,M,57,2022-02-16,Standard,3466,P000037
C004399,Melissa,Garrison,Sydney,AU,wesleymcdonald@example.net,720-743-9934x6234,M,78,2022-02-09,Platinum,323,P000353
C004400,Andrew,Hubbard,Bengaluru,IN,glewis@example.com,(248)418-7284x81675,M,59,2023-01-25,Standard,865,P000237
C004401,Brooke,Espinoza,Los Angeles,US,hpham@example.org,(587)676-4121,M,72,2022-08-27,Standard,3076,P000581
C004402,Cassidy,Snyder,San Francisco,US,hudsonjohn@example.com,322.484.3876x53380,F,39,2022-02-09,Standard,4798,P000040
C004403,Jessica,Hanson,Brisbane,AU,ashley55@example.net,569-795-7013,M,21,2022-05-25,Silver,1100,P000460
C004404,Mark,Brooks,Manchester,UK,sherylhill@example.org,(799)518-5707x123,M,79,2022-09-08,Standard,3015,P000087
C004405,Jessica,Estes,Delhi,IN,zayers@example.com,+1-587-955-7739x8200,M,40,2023-04-29,Standard,361,P000209
C004406,Wendy,Bowen,New York,US,kcarlson@example.org,278-316-8074x136,F,24,2023-01-01,Standard,4283,P000181
C004407,Erika,Larsen,Bengaluru,IN,julie69@example.net,449.490.2603x71066,M,62,2023-04-16,Standard,3826,P000182
C004408,Destiny,Norton,Paris,EU,rachel72@example.com,(289)284-8842,F,62,2023-07-27,Standard,1678,P000174
C004409,Garrett,Long,Chicago,US,zmartinez@example.com,384.880.8201,M,52,2022-12-22,Platinum,2492,P000016
C004410,Amanda,Campbell,Paris,EU,qmay@example.org,6098241980,F,34,2023-02-10,Standard,7,P000228
C004411,Kathy,Young,Mumbai,IN,austin00@example.org,+1-307-464-5685x393,F,20,2022-10-13,Standard,1424,P000283
C004412,Trevor,Gardner,Bengaluru,IN,andrew43@example.net,(716)603-0338x98589,M,46,2023-09-23,Platinum,3754,P001102
C004413,Samantha,Mueller,Bengaluru,IN,yclay@example.com,(704)274-9200,M,22,2022-09-12,Standard,469,P000694
C004414,Victoria,Spencer,Berlin,EU,millersteven@example.org,+1-818-283-3015,F,74,2023-04-01,Silver,2259,P000066
C004415,Brandon,Martin,London,UK,mario25@example.com,740-700-4098x724,M,49,2022-10-12,Gold,2585,P000022
C004416,Jennifer,Gonzalez,Los Angeles,US,melissa34@example.net,9085769207,F,41,2023-09-16,Gold,2698,P001058
C004417,Robert,Sanchez,Birmingham,UK,james37@example.com,001-859-434-0663,M,40,2023-04-10,Silver,628,P000143
C004418,Julian,Perez,Chicago,US,jasmineortega@example.com,2426544847,M,27,2023-05-13,Standard,1317,P000361
C004419,Deborah,Decker,Los Angeles,US,trujilloapril@example.com,212.779.4093,F,32,2023-09-01,Standard,2443,P000232
C004420,Lori,Smith,Mumbai,IN,cory04@example.com,+1-389-883-5434x044,F,71,2023-10-27,Silver,1010,P000039
C004421,Stephen,Gentry,Los Angeles,US,caroline36@example.net,983.700.6447x9168,F,19,2022-08-05,Gold,3167,P000653
C004422,Leah,Nunez,Madrid,EU,samanthamorris@example.com,269-439-1488,M,23,2023-02-23,Standard,351,P000671
C004423,Theresa,Smith,Manchester,UK,johnsonstephen@example.net,889.726.3114,M,76,2022-08-25,Standard,4138,P000039
C004424,Kathryn,Doyle,Manchester,UK,warecynthia@example.net,001-825-980-8386x009,M,75,2023-08-23,Silver,763,P000954
C004425,Jennifer,Heath,Melbourne,AU,fsantiago@example.net,+1-720-223-9903x31389,F,23,2022-06-24,Silver,1737,P001029
C004426,Brian,James,Mumbai,IN,stephanie85@example.org,+1-783-676-9252x5296,M,49,2023-11-13,Gold,222,P001197
C004427,Ian,Brown,Manchester,UK,carneyjoseph@example.org,717-507-9884x106,F,75,2023-12-05,Platinum,4348,P000689
C004428,Cassandra,Hayes,San Francisco,US,gdavis@example.com,(299)893-5862x76547,F,21,2022-07-11,Gold,4578,P000467
C004429,Nichole,Salinas,Berlin,EU,heathermanning@example.com,001-652-675-5920x53866,M,58,2023-11-06,Standard,3511,P000062
C004430,Jenna,Cox,London,UK,paynetiffany@example.org,001-255-823-0282x08287,F,19,2023-10-09,Standard,3813,P000398
C004431,Philip,Payne,Manchester,UK,william40@example.org,897-250-1805,M,59,2023-09-24,Silver,1107,P000522
C004432,Jose,Cunningham,London,UK,xmyers@example.com,582-238-0820,M,62,2023-07-27,Standard,1880,P000950
C004433,Andrew,Thompson,Hyderabad,IN,awhitaker@example.net,(540)315-1250x526,F,47,2023-11-25,Standard,2552,P000114
C004434,Ryan,Barber,Chicago,US,chale@example.com,(923)704-9363,F,45,2022-05-13,Standard,4180,P000089
C004435,Krista,Ramsey,Mumbai,IN,waltondavid@example.com,833.963.6343x3277,M,77,2022-12-26,Standard,3713,P000326
C004436,Timothy,Martinez,Melbourne,AU,perezrobert@example.net,8579319012,F,19,2023-07-01,Standard,154,P000373
C004437,Tyler,Hawkins,Berlin,EU,gloriahernandez@example.com,+1-577-385-0696x733,M,69,2022-11-28,Silver,480,P000808
C004438,Mark,Herrera,Birmingham,UK,danielnewman@example.org,305-609-5234,F,68,2023-10-18,Platinum,4951,P000416
C004439,Nathan,Christensen,Paris,EU,qpatterson@example.org,(468)684-2226x0584,M,57,2022-01-20,Platinum,420,P000016
C004440,Nathan,Keller,Chicago,US,brianpowell@example.org,902-555-8001,F,47,2022-09-04,Silver,2596,P000734
C004441,Carlos,Gonzales,Sydney,AU,xjensen@example.net,432.725.2520x671,M,77,2022-06-25,Standard,2456,P000018
C004442,Melinda,Davis,Melbourne,AU,rileyjoe@example.net,253-849-2151x842,F,57,2023-02-16,Standard,23,P000111
C004443,Timothy,Carroll,Delhi,IN,nphillips@example.org,523-995-1057,M,47,2022-09-17,Gold,2900,P000338
C004444,John,Johnson,London,UK,williamsalexis@example.net,(667)970-8626,M,29,2022-10-03,Gold,4463,P000011
C004445,Evan,Sherman,Chicago,US,eileenhuffman@example.net,838.521.8484,M,72,2022-05-05,Platinum,3361,P000081
C004446,Geoffrey,Taylor,Los Angeles,US,estradastephanie@example.com,648-284-3899x4880,M,37,2023-02-13,Gold,766,P001099
C004447,Karen,Ray,Amsterdam,EU,benjamincopeland@example.org,+1-968-401-0007x1618,F,60,2022-06-28,Standard,569,P001130
C004448,Becky,Johnson,Chennai,IN,jhunt@example.net,(631)441-5496x2456,M,32,2023-03-06,Standard,2635,P000195
C004449,Jessica,Haas,San Francisco,US,alexanderdiaz@example.org,+1-915-342-1733,F,24,2022-06-06,Gold,2086,P000857
C004450,Shirley,King,Berlin,EU,fking@example.org,242-775-6957x0916,F,49,2022-07-30,Standard,249,P000572
C004451,Jacob,Ramirez,Birmingham,UK,williammartinez@example.net,(595)242-6649,F,50,2022-04-20,Standard,4272,P000896
C004452,John,Palmer,Melbourne,AU,zhart@example.net,+1-364-444-0819x4151,F,53,2023-10-19,Silver,2488,P000056
C004453,Jennifer,Franco,Delhi,IN,trevorgray@example.com,9644675002,M,77,2022-02-17,Standard,1077,P000391
C004454,Vanessa,Garcia,Melbourne,AU,heidiboyd@example.org,001-417-779-9992,F,34,2023-04-13,Gold,3636,P000280
C004455,Vincent,Huff,Chennai,IN,huberjennifer@example.com,(524)574-0304x11072,F,42,2023-06-18,Silver,854,P000263
C004456,Meghan,Morales,London,UK,hdavis@example.org,001-982-651-1300x4111,F,41,2022-10-20,Standard,4939,P000250
C004457,Tina,Thompson,New York,US,taylorjennifer@example.net,688.406.7462x253,M,42,2022-06-14,Standard,3873,P000143
C004458,Melissa,Love,Delhi,IN,thomas21@example.org,001-923-372-6672x25641,F,66,2023-03-20,Silver,2034,P000244
C004459,Leah,Mejia,Mumbai,IN,laura50@example.com,(228)886-7977,F,46,2023-01-12,Gold,1667,P000724
C004460,Walter,Mitchell,Madrid,EU,joshua32@example.net,939.229.5173x05652,M,59,2023-06-08,Standard,845,P000061
C004461,Sarah,Richards,Amsterdam,EU,ashleytapia@example.net,001-744-628-4870x3482,M,23,2023-02-27,Standard,1961,P000608
C004462,Mary,Mcguire,Mumbai,IN,katherine66@example.org,(491)387-0212x5350,F,53,2023-06-04,Standard,4771,P000886
C004463,Rebecca,Jackson,Hyderabad,IN,scordova@example.net,707-634-9405x2056,F,39,2023-02-25,Standard,672,P001163
C004464,Andrea,Perez,Mumbai,IN,baileybrian@example.com,468.658.0127x484,F,52,2023-08-14,Standard,2100,P000338
C004465,Jeffrey,Green,Chicago,US,kathy58@example.net,832-732-2248,F,18,2023-03-06,Platinum,1883,P001062
C004466,William,Richard,London,UK,ihammond@example.com,294.485.7822x66929,M,57,2022-10-22,Standard,1227,P000272
C004467,Michael,Brown,Los Angeles,US,gevans@example.com,(518)539-8608,F,24,2022-11-30,Silver,1609,P000426
