customer_id,name,email,phone,address,city,state,postal_code,country,signup_date,loyalty_score,customer_segment,preferred_categories
c107567,Teresa Harris,kmiller@yahoo.com,494460265411,172 Daniel Vista Suite 384,Schmidtland,Delaware,71108,Qatar,2024-06-28,35.6,gold,electronics
c107568,Taylor Brown,usingh@yahoo.com,051270894116,53147 Cardenas Squares Suite 091,Rachelburgh,Delaware,48987,Sri Lanka,2022-09-26,14.68,bronze,clothing
c107569,Sandra Robinson,matthew10@gmail.com,327570126822,977 Obrien Square,Kevinbury,Nevada,14796,Poland,2021-02-04,3.53,silver,grocery|clothing
c107570,Angela Rodgers,vpatterson@gmail.com,525893028354,86110 Timothy Ridge Apt. 774,Port Veronicaton,Maryland,01220,Samoa,2021-01-09,68.8,bronze,grocery|clothing
c107571,Allen Flores,courtney07@hotmail.com,605412194452,6995 Gutierrez Well Suite 241,Samanthamouth,Washington,37484,Greenland,2022-03-04,83.06,bronze,clothing|electronics
c107572,Michele Phelps,james68@hotmail.com,844571958166,294 Williamson Shores,South Jennifer,Wyoming,85528,United States Virgin Islands,2024-07-06,40.32,silver,beauty
c107573,Whitney Moran,jeffrey95@hotmail.com,473250496707,96560 Peterson Park,South Mallory,Montana,92620,Brunei Darussalam,2024-11-08,26.19,bronze,grocery|electronics
c107574,Tina Hudson,yhowell@gmail.com,921836232873,575 Bowers Glens Suite 161,Lake Jason,Pennsylvania,39628,Wallis and Futuna,2023-12-24,96.31,silver,beauty|electronics
c107575,David Harris,davidgordon@yahoo.com,136760176207,741 Evan Parks Suite 062,South Michellehaven,Maryland,75046,Turkmenistan,2024-07-23,83.87,bronze,beauty|electronics
c107576,Brian Smith,katherine71@gmail.com,001944535384,514 Heather Loop,Port Teresa,Arizona,66574,Ghana,2021-05-31,45.91,bronze,clothing|beauty
c107577,Michelle Morales,andersonstacy@gmail.com,858072115682,9679 Hurst Crossing Apt. 395,Dylanmouth,Oregon,96272,Tuvalu,2022-11-29,96.74,bronze,home
c107578,Michael Hoffman,kyle60@hotmail.com,720772400964,96980 Kevin Lane Suite 966,Lake Dominicberg,Arizona,19879,Yemen,2022-01-31,57.23,bronze,beauty|clothing
c107579,Jessica Pratt,parkdale@gmail.com,487485862679,6725 Curtis Rue,Port Randallmouth,Ohio,39310,Montenegro,2023-12-07,57.73,bronze,clothing|electronics
c107580,Stephanie Holt,baxtermary@hotmail.com,105409240693,53196 Nicole Plain Apt. 267,Lake Katiefurt,Oklahoma,97068,Namibia,2023-06-23,65.35,bronze,electronics|grocery
c107581,Julie Phillips,brittanyrice@gmail.com,218117212171,953 Walker Canyon Apt. 592,Justinhaven,Oregon,35888,Congo,2021-09-01,33.66,silver,beauty
c107582,Kelly Collins,jaclyn85@yahoo.com,617633155719,9208 David Lodge,Medinaton,South Carolina,29198,Greenland,2021-08-19,59.98,silver,beauty|clothing
c107583,Blake Flores,vhanson@yahoo.com,184998216290,0686 Wright Station,East Nichole,Oklahoma,59408,United States Virgin Islands,2022-09-21,60.97,bronze,home|clothing
c107584,Yesenia Knox,erika32@gmail.com,848717521867,302 Brown Plaza Suite 506,Taylorstad,Iowa,39173,Bolivia,2024-10-11,10.04,silver,grocery|clothing
c107585,Lisa Turner,orrbrian@yahoo.com,147347182398,71423 Russo Circle,Sabrinafort,Alabama,42225,Suriname,2021-05-27,97.12,platinum,grocery|clothing
c107586,Katherine Harrell,qspencer@hotmail.com,759831139588,4209 Nicholas Islands,Lake Isabellaburgh,Oklahoma,17232,Iraq,2023-12-25,1.55,bronze,home
c107587,Sheila Simpson,meghansmith@gmail.com,958390443865,90821 Todd Ridge,North Stacy,Oregon,34282,Cambodia,2024-02-18,94.24,bronze,home|clothing
c107588,Christopher Williams,nicole13@hotmail.com,412361329397,6230 Angela Plaza,West Laura,Alabama,88544,Gibraltar,2024-07-13,54.0,gold,grocery
c107589,Emma Diaz,leedestiny@yahoo.com,083901193442,5233 Morgan Mission,Charlesborough,Oklahoma,55263,Uzbekistan,2022-10-03,13.78,silver,electronics|clothing
c107590,Marie Lara,mcampbell@hotmail.com,303261773445,970 Ali Fords Apt. 128,Port Kevinshire,Hawaii,67001,Myanmar,2024-04-15,9.21,silver,home|beauty
c107591,Karla Abbott,alexis19@gmail.com,145145362083,94693 Christopher Run Suite 615,Jonshire,Michigan,73763,Monaco,2022-11-10,47.88,platinum,electronics|grocery
c107592,Stacy Sanders,franciscowilliams@hotmail.com,264648362098,70134 Johnson Extensions Apt. 599,New Melissa,Alabama,93033,Estonia,2023-05-04,30.24,gold,electronics
c107593,Nancy Perez,robert11@gmail.com,199131788006,9991 Snow Rapid,Danielport,Arizona,25565,Christmas Island,2023-11-13,61.2,bronze,grocery
c107594,Derek Murphy,beckjessica@yahoo.com,937836294535,3799 Megan Rapids Apt. 385,Clarkland,Illinois,41364,French Southern Territories,2021-09-25,53.5,bronze,grocery
c107595,Diana Ray,calderonamanda@hotmail.com,754272656925,291 Ballard Shoal,Matthewton,New York,50454,Cuba,2023-01-31,56.21,bronze,clothing
c107596,Eric Hughes,amy28@yahoo.com,509631905688,6275 Haley Dam,Reedshire,North Carolina,75270,Bouvet Island (Bouvetoya),2023-12-03,69.75,silver,home
c107597,Timothy Mckay,teresa85@gmail.com,310823499615,596 Shane Hills Suite 266,New Joanne,New Hampshire,88001,Czech Republic,2024-07-05,4.96,bronze,beauty|electronics
c107598,John Page,moraleselizabeth@yahoo.com,580325679870,49224 Jillian Rest Apt. 615,Monicachester,South Carolina,46173,Indonesia,2022-01-22,20.01,bronze,home|electronics
c107599,Elizabeth Washington,parkermargaret@yahoo.com,460328609207,838 Amy Ferry Suite 700,Port Brittany,Nevada,12353,Hong Kong,2023-01-14,71.43,bronze,clothing|beauty
c107600,Sabrina Chaney,mmorris@yahoo.com,205395635545,02990 Green Camp,North Colleenport,Michigan,53358,Northern Mariana Islands,2024-06-20,25.32,gold,beauty|electronics
c107601,Brandon Mclaughlin,thomasjanet@gmail.com,026190946458,06783 Zachary Square,Lake Sarahstad,Wisconsin,40110,Comoros,2024-11-04,71.66,silver,grocery|clothing
c107602,Yvonne Harvey,timothy59@hotmail.com,523381765226,335 John Course Suite 444,Lake Nathan,West Virginia,35608,Mali,2024-02-09,91.51,silver,clothing
c107603,Patrick Mann,newtonsheri@gmail.com,334137691946,79628 Shelton Place Suite 404,North Joanna,Florida,64446,Suriname,2021-07-16,12.21,bronze,beauty|electronics
c107604,Dr. Connie Huang,gregorykim@hotmail.com,684982491775,93813 William Ville Suite 579,East Olivia,Texas,74272,Christmas Island,2024-01-24,0.62,gold,grocery|electronics
c107605,Erin Oliver,jacob77@hotmail.com,255683630820,071 Ryan Land Suite 374,New Jeffrey,Florida,80971,Guadeloupe,2022-04-11,94.72,silver,clothing
c107606,Dr. Colton Harris DDS,patty24@hotmail.com,219617635693,20027 Amy Road,Lake Loriview,Rhode Island,68847,Pakistan,2023-07-06,6.13,bronze,electronics|grocery
c107607,Jonathan Gibson,monicacross@gmail.com,973898098220,20741 Kristen Curve Apt. 698,New Cassieborough,Colorado,57320,Botswana,2022-01-22,70.9,silver,home|beauty
c107608,Andrew Hoffman,vsimon@hotmail.com,821421547161,99278 Sharon Road,Shawmouth,Wyoming,70388,French Guiana,2023-03-05,8.55,bronze,home
c107609,William Hebert,xdowns@hotmail.com,874839164447,2338 Roberts Ports Apt. 301,Shelleystad,Nevada,12863,Panama,2024-01-24,47.41,platinum,grocery
c107610,Amanda Conley,joan07@yahoo.com,892047517908,412 Ellison Point Suite 861,West John,California,62372,Jamaica,2023-09-27,77.32,silver,grocery|home
c107611,Jessica Moore,xmooney@hotmail.com,920194098637,81798 Yolanda Hollow Apt. 039,Port Brendastad,Georgia,83357,Taiwan,2023-05-12,37.25,bronze,home|beauty
c107612,Madeline Smith,jmeyers@hotmail.com,911948346820,1232 Jones Vista,Robertsland,Washington,88216,Faroe Islands,2021-01-09,98.3,bronze,home|clothing
c107613,Karen Flynn,odonnellmichelle@gmail.com,992826098788,965 Aaron Valley,Norrisberg,Texas,54653,Chad,2021-09-06,47.54,silver,grocery|home
c107614,Linda Rodriguez,jensendiane@hotmail.com,211079815704,5867 Hutchinson Squares,Fernandoburgh,Alaska,03439,China,2021-07-17,27.52,bronze,electronics|home
c107615,Janice Carr,arogers@gmail.com,298144354981,805 Thomas Turnpike Apt. 304,Port Todd,Connecticut,97325,Antigua and Barbuda,2024-03-18,27.81,bronze,home|beauty
c107616,Kimberly Booker,jfrazier@yahoo.com,894684294901,1038 Lee Stream,South Nicholasberg,Utah,47156,Burundi,2022-10-19,41.39,silver,electronics|beauty
c107617,Nichole Gutierrez,michael84@yahoo.com,056478874284,173 Ho Ford,Lake Tonya,Nebraska,91122,Morocco,2024-07-22,63.99,silver,grocery|electronics
c107618,Natasha Wilson,williamssteven@yahoo.com,461574873538,09547 Johnson Loop,Port Matthewview,Montana,12088,France,2023-06-26,16.07,bronze,electronics|beauty
c107619,Michael Moon,marvin47@yahoo.com,227161614835,720 Russell Spurs Suite 546,Lisatown,Iowa,18851,Reunion,2024-08-10,5.9,gold,electronics|home
c107620,Susan Sanchez,xaustin@hotmail.com,104110119167,243 Diane Drives,Nicholasborough,Michigan,48848,Armenia,2024-09-18,77.55,gold,grocery|electronics
c107621,Barbara Campbell,juanbraun@gmail.com,405138328224,511 Lynn Spring Suite 848,Lake Teresa,Massachusetts,62615,Croatia,2024-09-12,51.31,bronze,beauty|electronics
c107622,Steven Davis,patrickkimberly@yahoo.com,475733335223,1002 Garrett Course Apt. 411,Amyberg,North Dakota,45570,Bahamas,2021-02-24,12.73,gold,home|clothing
c107623,Michael Stephens,judy67@yahoo.com,800791790969,236 Taylor Islands Apt. 745,Chaseborough,Ohio,08534,Qatar,2021-05-09,23.52,bronze,electronics
c107624,Steven Hess,omendoza@gmail.com,866270834397,871 Richardson Spur,South Danielle,Arizona,23427,Cote d'Ivoire,2022-09-17,28.92,gold,clothing|beauty
c107625,Joseph Yates,sthomas@yahoo.com,413936020787,0410 May Knolls,East Jamesstad,New York,01161,Mauritania,2023-11-09,70.83,bronze,electronics
c107626,Sophia Carroll,jonathanwalton@yahoo.com,765115554848,6656 Timothy Fields Apt. 785,East Williamborough,Alaska,73967,Bahrain,2022-07-24,70.09,bronze,electronics|beauty
c107627,Evan Miller,hardythomas@hotmail.com,438248427246,01817 Durham Rapids,New Margaret,Idaho,51701,Niue,2022-04-27,5.68,bronze,electronics|beauty
c107628,John Cruz,sherry81@hotmail.com,624714763932,92196 Christopher Views Apt. 181,Hollyfurt,New Hampshire,21854,Nauru,2023-12-25,13.65,bronze,home|grocery
c107629,David Quinn,burnsamanda@yahoo.com,805461090593,1323 Thomas Keys,Mckenziefort,Missouri,89539,Tuvalu,2022-11-21,84.7,silver,beauty|electronics
c107630,Mary Vazquez,bethanyphillips@hotmail.com,400784493543,077 Sanchez Cliff Suite 542,Randallton,Virginia,67779,Belgium,2023-07-26,85.23,silver,beauty
c107631,Luis Conrad,cartermelvin@hotmail.com,495234181086,85998 Jennifer Fork Suite 065,New Maryburgh,Montana,01545,Kuwait,2024-03-24,36.96,silver,clothing
c107632,Angela Lewis,robertedwards@yahoo.com,872977759650,9139 Guerrero Oval Apt. 746,Jenniferview,Indiana,85293,Sri Lanka,2021-01-03,47.02,bronze,clothing|grocery
c107633,Elizabeth Harper,christopher67@yahoo.com,005514652289,62268 Williams Mills,East Amyport,Indiana,04256,Falkland Islands (Malvinas),2024-11-24,27.21,silver,grocery
c107634,Haley Brooks,woodstacey@hotmail.com,099253815902,44279 Keith Ports,Port Colleenbury,North Carolina,66015,Colombia,2021-10-20,48.93,bronze,home|beauty
c107635,Randy Thompson,jeremy09@gmail.com,765775372868,937 Wood Greens,Rachelland,South Carolina,83120,Poland,2024-08-23,98.07,bronze,grocery
c107636,Casey Stephens,ythomas@gmail.com,849728389967,407 Vickie Shoal Apt. 805,Jennifertown,North Carolina,50523,Lithuania,2024-03-12,61.92,bronze,home
c107637,Kenneth Perez,isabellarussell@yahoo.com,882647636140,1694 Spencer Grove Apt. 123,Stewartmouth,Kansas,44133,Taiwan,2021-12-29,61.9,bronze,grocery|beauty
c107638,Elizabeth Decker,derrickcarter@gmail.com,398612788520,86414 Serrano Court Apt. 917,Joshuaport,Delaware,34174,Bahrain,2021-08-02,46.05,bronze,home|clothing
c107639,Thomas Maldonado,ffisher@yahoo.com,688681687733,680 Collins Pines Suite 648,South Dawnstad,Maine,42536,Zambia,2024-01-09,82.66,bronze,clothing
c107640,Sonya Griffin,snyderjason@yahoo.com,554141506798,114 James Garden,Scotthaven,Arkansas,16773,Cocos (Keeling) Islands,2022-04-15,61.5,silver,grocery
c107641,Brian Benson,youngclaudia@gmail.com,148973736346,316 Cannon Extensions,Jenniferville,Illinois,26640,Benin,2024-04-27,27.34,bronze,electronics|home
c107642,James Farrell,asilva@gmail.com,041075481816,9867 Cheryl Corner,Lake Nicholasfurt,Kansas,46666,Turkmenistan,2021-06-27,21.91,silver,clothing|grocery
c107643,Teresa Baker,zknight@gmail.com,904000726729,054 Wilson River Suite 771,Port Beth,Maryland,53489,Liberia,2022-06-21,1.83,silver,beauty
c107644,Carla Long,jennifersalas@gmail.com,225912105832,3822 Charles Mission,Port Robinview,California,47006,Cayman Islands,2021-01-24,26.56,bronze,beauty
c107645,Robert Patel,buchananmatthew@yahoo.com,418020735967,15440 Steven Crest Apt. 858,Lynchmouth,North Carolina,41669,Honduras,2023-09-06,29.42,bronze,home|grocery
c107646,Jason Tapia,tina46@hotmail.com,511230910406,99476 Megan Fords,New Andrew,Massachusetts,56957,Bhutan,2024-01-08,37.74,bronze,clothing
c107647,Brent Roth,evansjonathan@gmail.com,379381580115,598 Benjamin Overpass,Port Dawnton,Tennessee,32177,Malta,2023-11-17,88.37,platinum,clothing|home
c107648,Patrick Cole,christina59@yahoo.com,558349168497,1621 Schmidt Curve Suite 797,Kevinville,South Carolina,61394,Niue,2021-02-04,77.91,silver,home
c107649,Angela Robertson,imurphy@yahoo.com,841217202164,98007 Martinez Coves,Osbornview,Nebraska,84722,Puerto Rico,2022-06-15,51.85,bronze,grocery|clothing
c107650,Aimee King,ehall@yahoo.com,600661273459,7955 Hernandez Locks Suite 260,Joelville,New Jersey,77407,Latvia,2024-08-02,6.81,bronze,home
c107651,Margaret Hughes,sotodiana@hotmail.com,575219136896,12943 Richardson Plains,New Johnport,Hawaii,79845,Switzerland,2021-10-12,73.53,silver,grocery|clothing
c107652,Michael Wells,browndylan@yahoo.com,963710558563,256 Green Way Suite 043,Berryhaven,North Dakota,17835,El Salvador,2022-01-18,88.41,silver,beauty|grocery
c107653,David Miller,jacob69@hotmail.com,848509558165,6019 Taylor Pike,South Johnchester,New Jersey,04100,Philippines,2024-03-08,72.28,bronze,electronics|clothing
c107654,Kevin Bennett V,simpsondeborah@gmail.com,988015372885,74769 Johnson Point,East Lorishire,Nebraska,36966,Namibia,2024-01-01,65.36,platinum,beauty|electronics
c107655,Samantha Harvey,christopher03@yahoo.com,656006222623,067 Bennett Port Suite 019,Edwardsfurt,Iowa,67354,Armenia,2023-01-15,72.4,gold,grocery
c107656,Christopher Butler,rreyes@gmail.com,174565831877,4726 Crystal Dam,Emilyview,Indiana,07369,United States Virgin Islands,2022-05-23,98.23,platinum,home
c107657,Laura Garcia,hoganmichael@gmail.com,182598381247,996 Victor Gateway Suite 963,Garciaside,New Jersey,30953,Fiji,2024-11-15,61.36,gold,electronics
c107658,Jean Pena,llevine@hotmail.com,813266676925,274 David Wall,New Kristinashire,Delaware,51761,Guatemala,2021-09-26,9.2,silver,clothing
c107659,Terry Bray,barnesclinton@yahoo.com,966844777532,233 Fry Divide,Mooreport,Arkansas,75319,Sri Lanka,2024-11-09,64.92,bronze,beauty|grocery
c107660,Sara Stein,karen38@hotmail.com,571276870607,189 Case Turnpike,Lake Zacharyside,Connecticut,90097,New Zealand,2023-07-28,62.93,silver,electronics
c107661,Deborah Brooks,wilsonjames@hotmail.com,684706991235,967 Tiffany Crescent,Michaelstad,New York,49722,Singapore,2023-07-26,80.26,bronze,clothing
c107662,Allison Tate,joseph79@hotmail.com,711865141740,8887 Christine Fords,Port Robert,Montana,48902,Cuba,2024-10-03,90.48,bronze,grocery|clothing
c107663,Adrienne Simpson,gamblestephanie@hotmail.com,950637326659,72083 Moore Highway Apt. 290,South Jennifer,West Virginia,48497,Armenia,2023-06-21,1.24,bronze,grocery|electronics
c107664,Brandon Kent,douglassantos@yahoo.com,656964503966,48412 Hicks Bypass,Gutierrezview,Michigan,37364,Cyprus,2023-10-14,71.24,silver,grocery
c107665,Richard Hopkins,douglasguerrero@hotmail.com,203138409678,26515 Lamb Extension,Toddshire,South Carolina,83660,French Southern Territories,2023-02-23,49.53,bronze,grocery
c107666,Erik Parks,eortiz@gmail.com,940847073586,13327 Lopez Freeway,Erikchester,Pennsylvania,44243,Mauritania,2023-01-17,76.44,bronze,grocery|electronics
c107667,Patricia Hernandez,samanthahorn@hotmail.com,580645198248,32975 Lewis Trafficway,Edwinberg,Rhode Island,87957,Poland,2024-04-10,12.4,bronze,home|beauty
c107668,Caitlyn Mcguire,zpark@yahoo.com,797999540898,55473 Fritz Lodge,Smithmouth,Rhode Island,29433,Angola,2021-08-15,26.69,bronze,clothing|beauty
c107669,Eric Collier,xguerrero@yahoo.com,073713883505,672 Amy Coves Apt. 852,Alexanderberg,New Hampshire,61540,Bangladesh,2023-08-31,50.87,bronze,clothing|home
c107670,Jared Ochoa,natalie42@gmail.com,479571118936,032 Tiffany Stream,North Jameshaven,Nevada,59207,El Salvador,2024-06-17,52.84,bronze,home
c107671,Mark Hoover,jessicamiller@hotmail.com,637226620539,74289 Craig Locks Suite 033,South Anthonyhaven,New Jersey,16840,Netherlands,2021-11-15,87.55,platinum,home
c107672,Jason Evans,mbranch@hotmail.com,366277657645,97000 Joshua Stravenue Apt. 788,Jonathanfort,Utah,32213,Latvia,2024-07-07,9.18,silver,beauty
c107673,Gary Wallace,mcleanlaura@yahoo.com,193104614943,5297 Tom Avenue Apt. 301,Daniellefurt,Arizona,25874,Palau,2021-02-08,49.62,bronze,beauty
c107674,Sandra Daniel,zkennedy@yahoo.com,561145305981,5374 Cooper Knoll,South Nicholasstad,Maine,29319,Papua New Guinea,2021-11-07,8.88,silver,clothing|grocery
c107675,Jeff Snyder,danielsolomon@yahoo.com,839366270860,2238 Madison Bridge,Laceyshire,Hawaii,71185,Lebanon,2021-09-15,92.26,silver,clothing
c107676,Jason Parker,matthew35@gmail.com,273803740790,76299 Sanders Square,Dodsonbury,Nevada,63574,Algeria,2021-08-31,28.81,bronze,clothing|grocery
c107677,Tina Alexander,ksmith@hotmail.com,351438519525,565 Walsh River Suite 206,Lake Thomas,Ohio,58160,Italy,2023-12-22,91.87,bronze,home
c107678,Linda Williams,harrisonjacqueline@yahoo.com,462951988613,4251 Mitchell Mall,West Bonniefort,Utah,44752,Zimbabwe,2023-03-17,93.55,bronze,home
c107679,Mark Griffin,tthompson@yahoo.com,559785709152,6531 Lisa Burg,Chaneyton,Mississippi,09667,Bulgaria,2024-08-23,18.38,bronze,beauty|electronics
c107680,Keith Martinez,justinwebb@hotmail.com,004583921751,1885 Samuel Falls Apt. 147,Susanshire,Rhode Island,15973,Barbados,2023-12-07,90.77,silver,grocery
c107681,Jennifer Lopez,james75@gmail.com,823692817592,97373 Kennedy Turnpike Apt. 562,North Reneeville,North Carolina,53133,Pakistan,2021-06-21,62.53,bronze,beauty
c107682,Erin Sanchez,zdavidson@yahoo.com,668391806906,2522 Carrillo Divide Apt. 099,Lake Jeanville,South Dakota,00987,Spain,2023-07-02,98.56,silver,home|electronics
c107683,Jennifer Johnson,wrightchristopher@hotmail.com,019293147081,23126 Jessica Avenue,New Julie,New York,17342,Bahrain,2022-09-26,40.26,bronze,beauty|electronics
c107684,Holly James,robin33@yahoo.com,851864145861,949 Macdonald Walks Suite 432,Valenciachester,Missouri,34099,China,2022-11-03,92.8,bronze,grocery|home
c107685,Ashley Garcia,herickson@gmail.com,596269886315,610 Lee Street Suite 157,Dawnville,Montana,25972,Guatemala,2024-03-02,0.27,gold,beauty|grocery
c107686,Mr. Christopher Gomez MD,uhoward@yahoo.com,396926188232,35735 Wood Square Apt. 144,Hamiltonland,Wyoming,81544,Bermuda,2021-06-30,33.25,silver,beauty|grocery
c107687,Lisa Bailey,greenbenjamin@yahoo.com,664672029647,1324 Michael Knoll Apt. 903,West Elizabeth,Hawaii,59878,Benin,2023-03-31,30.46,silver,beauty|grocery
c107688,Drew Perry,christine53@hotmail.com,965995971503,3186 Eric Mews Suite 070,Lake Stephanietown,South Dakota,00549,Afghanistan,2022-10-14,44.54,bronze,grocery
c107689,Alyssa Mitchell,toddbrown@hotmail.com,556233187254,54727 Lisa Mountains,Lake Jonathan,New York,34795,Zambia,2023-07-13,24.22,gold,grocery|clothing
c107690,Michael Mitchell,joshuabarber@yahoo.com,619171601167,2674 James Trace,East Deborahberg,Iowa,09282,Mauritania,2021-09-07,20.74,bronze,electronics|beauty
c107691,Robert Coleman,elizabeth92@yahoo.com,726396946668,7948 Wayne Extensions,Kevinshire,Kansas,89748,Finland,2023-05-01,88.89,bronze,beauty
c107692,Paige Soto,scott91@gmail.com,890252300660,43034 Laura Alley Suite 127,Lake Lesliemouth,West Virginia,25600,Ukraine,2022-06-27,35.33,silver,clothing
c107693,Lauren Leon,revans@gmail.com,449776041809,74709 Jennifer Forge,Lorichester,Wyoming,58678,North Macedonia,2024-04-21,94.32,silver,beauty|home
c107694,Christian Rodgers,leemaria@yahoo.com,225283741355,36476 Mary Hills Apt. 420,South Lindsey,Indiana,74065,El Salvador,2022-08-11,92.31,silver,clothing
c107695,Timothy Perkins,kingivan@gmail.com,536238612680,47643 Sarah Crossing Suite 525,Justinburgh,New Mexico,06770,Latvia,2022-05-16,24.88,bronze,beauty
c107696,Curtis Morris,juliamcclain@yahoo.com,226539144256,25175 King Court,Angelashire,Arizona,77064,Australia,2021-05-01,93.65,bronze,clothing
c107697,Tyler Miller,andrewmiller@gmail.com,860530399780,881 Hartman Pines,Lake Mariafurt,Arkansas,50421,Syrian Arab Republic,2024-04-09,13.02,bronze,electronics|home
c107698,Gregory Williams,prestonbailey@yahoo.com,180318834809,6531 Whitney Glen,South Crystalport,Connecticut,93740,Zambia,2024-10-10,80.81,bronze,clothing|beauty
c107699,Steven Roberts,thomaspamela@gmail.com,172714559862,72371 Amy Harbors Suite 249,Davidmouth,Maine,20346,Swaziland,2023-02-18,60.72,bronze,clothing|home
c107700,Tanya Thornton,evansjustin@yahoo.com,423709655587,46769 Evans Field Apt. 853,Garciafurt,New Hampshire,50444,Serbia,2021-04-27,40.35,silver,electronics|grocery
c107701,Nicolas Bean,omckay@gmail.com,728094280259,9552 Justin Stream Suite 831,Masonmouth,New Jersey,61037,Costa Rica,2022-03-28,8.78,bronze,beauty
c107702,Kevin Erickson,clarkesean@hotmail.com,625258394317,43212 Kelly Plain,Richardsonshire,Hawaii,95221,Argentina,2022-01-04,7.5,bronze,beauty
c107703,Matthew Nichols,alyssa88@yahoo.com,040903458733,4714 Lisa Ranch,South John,New Mexico,07313,Somalia,2023-10-19,73.65,bronze,beauty
c107704,Evan Gill,gilesdeborah@yahoo.com,216737014486,35687 Loretta Viaduct,Robersonhaven,Idaho,48568,Palestinian Territory,2022-03-27,6.82,bronze,grocery
c107705,Jane Simpson,darius42@hotmail.com,580219522011,841 Joyce Trafficway,Stewartport,Oregon,69638,Seychelles,2023-12-03,65.58,bronze,clothing|home
c107706,Melissa Gonzales,nmorse@yahoo.com,093438764254,088 Angelica Way,South Michael,Nevada,26462,Maldives,2023-08-08,39.0,bronze,home
c107707,Maria Suarez,michael31@gmail.com,478671691311,70181 Lynch Village,Port James,Louisiana,40933,Niue,2022-10-27,10.25,bronze,electronics
c107708,Kayla Ibarra,kim43@yahoo.com,492824749723,9497 Mendoza Trafficway,Jenniferview,Washington,93907,Malaysia,2023-10-13,42.28,silver,beauty|electronics
c107709,Charles Campbell,denise17@gmail.com,497312368846,221 Rogers Green Suite 998,Arnoldfurt,Washington,04058,Kyrgyz Republic,2022-05-19,18.04,bronze,beauty
c107710,Nicole Baker,jeanne68@gmail.com,827731337071,52446 Travis Springs Apt. 271,Woodmouth,Michigan,83975,Pitcairn Islands,2022-11-08,17.49,bronze,electronics
c107711,Alisha Thompson,walllori@yahoo.com,981798740798,14705 Misty Neck Apt. 808,West Jasmine,Oregon,74903,Ecuador,2022-03-04,91.98,platinum,clothing
c107712,Daniel Mcneil MD,angelariggs@gmail.com,431086841459,53135 Sandra Villages Suite 368,East Ericaside,Maryland,43356,Holy See (Vatican City State),2022-11-01,49.81,bronze,electronics
c107713,Erica Middleton,scottrichards@gmail.com,075365416878,0266 Nathan Parkways Apt. 994,East Sharonmouth,Massachusetts,64361,Antigua and Barbuda,2022-11-12,2.03,bronze,electronics
c107714,Rebecca Kerr,benjamin87@hotmail.com,362912542519,1943 Alvarez Glens Apt. 204,Port Pamelaport,New Mexico,25845,Macao,2022-01-01,58.08,gold,electronics
c107715,Marvin Jones,kochjenna@yahoo.com,494781780343,069 Castro Loaf,Kathleenfort,Pennsylvania,62348,Mauritania,2021-11-23,77.12,bronze,electronics
c107716,Joshua Williams,psmith@gmail.com,125972140270,0970 Brown Points,North Shawna,Louisiana,15737,Palau,2023-05-02,21.46,gold,clothing|grocery
c107717,Travis Bryan,kristen67@gmail.com,268820609351,0164 Walker Crossroad Suite 423,Port Michele,New Hampshire,29408,Myanmar,2021-06-03,19.47,bronze,grocery
c107718,Shannon Green,vkelley@yahoo.com,467048910296,1109 Judith Ways,Jeffersonborough,New York,43757,Pitcairn Islands,2021-03-05,75.12,bronze,home
c107719,Brandon Villa,reedjoy@gmail.com,299279944904,2768 Christian Fall,Danielland,Arkansas,49033,Saint Kitts and Nevis,2023-05-01,17.73,gold,beauty
c107720,Brittany Elliott,jackthompson@yahoo.com,220766605126,376 Stanley Greens,Angelaton,North Dakota,14919,Gambia,2023-07-08,23.71,bronze,beauty
c107721,Sheena Doyle,brownjoshua@hotmail.com,375438131077,5417 Reyes Plaza,Wellsbury,Pennsylvania,28545,Ethiopia,2023-02-15,82.73,bronze,grocery|beauty
c107722,Frank Nash,gina38@yahoo.com,111017289172,53314 Samuel River Apt. 350,Chavezborough,Louisiana,13887,Bangladesh,2022-09-17,90.43,silver,clothing|grocery
c107723,Amanda Hardin,jacquelinebird@hotmail.com,259559051447,558 Amy Rapid Suite 221,Nashland,Delaware,57274,Afghanistan,2022-08-23,69.93,bronze,home|beauty
c107724,Kayla Davidson,zthomas@hotmail.com,737949010383,3357 Lisa Canyon Suite 987,Barbaramouth,Louisiana,27014,Saint Pierre and Miquelon,2021-06-25,95.29,silver,beauty|grocery
c107725,Samantha Mills,mary38@yahoo.com,143690238252,05586 Lori Mews Suite 714,Lake Aprilmouth,Rhode Island,83165,Chile,2024-03-12,77.37,bronze,clothing
c107726,Bradley Caldwell,zburns@yahoo.com,658293418851,00634 Barrett Valleys Apt. 172,East Christopher,Arizona,34042,Falkland Islands (Malvinas),2024-08-20,78.75,silver,grocery
c107727,Timothy Nolan,austindonaldson@hotmail.com,249973049023,939 Diaz Meadow,Andrewsville,Iowa,75667,United States Minor Outlying Islands,2024-04-11,95.65,silver,beauty
c107728,Adam Singleton,gmueller@yahoo.com,003350110383,5458 Powell Ways Apt. 794,Jamesview,Hawaii,73909,Myanmar,2021-07-05,62.57,bronze,beauty|grocery
c107729,Nathan Johnson,zgarcia@gmail.com,096141188732,76395 Richard Streets,Oconnorfort,Texas,24423,Suriname,2024-04-08,75.19,bronze,clothing
