customer_id,customer_name,email,phone,gender,age,city,state,country,signup_date,loyalty_score,total_orders,churn_flag
CUST10619,Derrick Martinez,edwardmorris@vargas-oliver.org,+1-447-636-4640x350,F,46,Perezfort,Washington,India,2024-03-27,64,8,0
CUST10620,Maria Powell,rachelsingleton@yahoo.com,+1-164-888-2789x22047,,37,New Kimberly,Georgia,India,2022-10-23,35,6,0
CUST10621,Jennifer Knox,johnthompson@yahoo.com,705.756.1906x7569,M,19,East Samantha,West Virginia,India,2025-05-18,43,6,0
CUST10622,Kurt Wright,jdillon@mccullough.net,766-459-1485x40261,M,19,South Manuel,Maryland,India,2025-09-14,96,6,0
CUST10623,Brittany Jones,marcusoliver@yahoo.com,4068828823,F,55,South Tina,Massachusetts,India,2024-11-12,37,2,0
CUST10624,Melissa Foley,wturner@yahoo.com,001-644-992-4074x93898,,46,Kristopherton,New Jersey,India,2023-06-22,56,7,0
CUST10625,Shannon Robinson,bensondustin@gregory-mclean.biz,0631489422,F,32,Hawkinschester,New Hampshire,India,2023-08-02,11,2,0
CUST10626,Cassandra Blackwell,rgardner@richardson-ward.com,(352)055-8191x0730,M,52,South Nicholasview,Connecticut,India,2024-08-08,3,4,0
CUST10627,Chelsea Hunt,travisgarrett@vazquez.net,306.783.7798,F,49,Shawton,South Carolina,India,2021-11-25,72,7,0
CUST10628,Madison Rogers MD,jjordan@perez-johns.com,264.550.5934,F,61,Michellestad,North Carolina,India,2022-02-18,69,4,0
CUST10629,Amy Rowland,kpalmer@hotmail.com,242.110.9458x49267,M,26,New Shawnport,Hawaii,India,2023-08-02,47,8,0
CUST10630,Mrs. Donna Robinson DDS,robinsontina@hotmail.com,(586)843-2949x88882,F,60,New William,Oklahoma,India,2022-07-06,36,2,0
CUST10631,Rhonda Kelley,wwright@hotmail.com,105.008.6657,,32,South Jeremyton,Idaho,India,2022-02-13,30,5,0
CUST10632,Ralph Macias,davismark@myers.com,184-955-1114x64773,M,55,Foxport,Delaware,India,2022-01-02,52,5,0
CUST10633,Mathew Taylor Jr.,dalvarez@hotmail.com,297-109-0098x2357,,68,Knightchester,Wisconsin,India,2023-04-17,89,3,0
CUST10634,Lisa Miller,laura46@hotmail.com,348-136-0143x0950,,55,Dunlapfort,New York,India,2024-05-30,90,6,0
CUST10635,Kelly Farmer,ybates@golden.net,(083)788-7195,F,46,North Caseyfurt,Texas,India,2023-11-14,27,4,1
CUST10636,Adrian Wells,adamwright@clayton.com,(313)105-1108x251,F,34,Port Joseph,Alaska,India,2022-10-16,72,1,0
CUST10637,Luke Walker,cmartin@yahoo.com,+1-760-678-0075x322,M,30,Bensonburgh,Texas,India,2024-02-10,30,6,0
CUST10638,Jennifer Olson,iwilson@brewer.com,(945)723-5677x8047,,52,Walkerfurt,North Dakota,India,2023-09-18,51,6,0
CUST10639,Caitlyn Allen,coffeykrystal@brooks.com,+1-850-173-9501x44355,M,58,Tinaland,Rhode Island,India,2022-08-26,6,6,0
CUST10640,Brooke Olsen,rebeccanguyen@alvarado.com,886.622.7704,M,20,Stephanieberg,Illinois,India,2022-03-19,38,7,0
CUST10641,Amanda Myers,cmoore@rodgers-petersen.net,271-278-6061x314,M,57,Brucefurt,Idaho,India,2024-02-19,5,2,0
CUST10642,Linda Pearson,washingtonangela@yahoo.com,(916)450-3282,F,22,South Raymondfurt,Michigan,India,2024-05-19,94,4,0
CUST10643,Logan Moreno,mbaker@gmail.com,(450)749-7377x1169,M,62,New Morganchester,Ohio,India,2022-11-15,53,4,1
CUST10644,Michael Mcbride,justinfleming@hotmail.com,263-015-8635,F,67,Freemanstad,California,India,2023-01-25,98,4,0
CUST10645,Marc Bruce,torresjames@mccullough-rosales.com,+1-153-794-9999x144,F,55,North Joshuafurt,Alabama,India,2023-03-07,1,7,0
CUST10646,Robert Scott,hallthomas@anderson.com,705.098.9309x255,M,64,Gibsonside,Kansas,India,2022-10-25,67,4,0
CUST10647,Carol Thomas,oshelton@lester-petersen.net,789.333.1500x281,M,65,Lake Emilyfort,Delaware,India,2025-08-05,36,4,0
CUST10648,Randall Marshall,qcase@williams-carpenter.com,001-418-792-5224x5968,F,19,North Kimberlybury,North Dakota,India,2024-03-14,1,5,0
CUST10649,Charles Walton,wacevedo@ellis-franklin.biz,(136)396-6107x7252,M,62,Lake Terrence,Pennsylvania,India,2022-12-19,100,2,0
CUST10650,Jeremy Paul,huertadonna@howe.com,213.659.8810,M,55,Brooksshire,Kansas,India,2024-01-10,79,8,0
CUST10651,Mark Arroyo,lisagallegos@thompson.com,9357023527,F,46,Bridgesburgh,Louisiana,India,2022-05-31,39,7,0
CUST10652,John Ortiz,erodgers@noble.com,+1-677-221-9474x299,,28,East Codyberg,Delaware,India,2022-12-03,68,6,0
CUST10653,Joseph Edwards,frederickpatrick@gmail.com,(912)350-4820x9747,F,19,East Victoriaton,Nebraska,India,2022-07-05,58,4,0
CUST10654,John Pacheco,rayjay@gmail.com,(149)072-8244,F,55,Foleyfort,California,India,2025-06-13,55,4,0
CUST10655,Michelle Moore,qosborne@yahoo.com,(942)946-0965x159,,27,Lake Charles,Wyoming,India,2024-10-24,65,5,0
CUST10656,Bradley Edwards,dixonmary@salazar-thomas.info,9781085958,M,22,Bullockmouth,New Jersey,India,2025-03-05,58,5,0
CUST10657,Mr. Jose Owens,orrkimberly@patrick.com,(922)606-4204x9435,,38,Taylorchester,North Carolina,India,2025-06-28,28,7,0
CUST10658,Michael Greene,laurie87@hotmail.com,(605)242-8622x2772,M,24,South Amandabury,New York,India,2024-01-27,44,5,0
CUST10659,Douglas Olson,lstevens@davis.biz,929-993-1252x9513,M,37,South Kenneth,Michigan,India,2024-02-20,79,4,0
CUST10660,Elaine Stewart,joseperez@yahoo.com,001-345-700-5680,F,55,North Stevenside,California,India,2022-04-20,52,5,0
CUST10661,Brittany Taylor,xspears@ryan.org,7298816682,,68,East Jenniferside,Mississippi,India,2025-08-12,35,8,0
CUST10662,Nicole Ortiz,gwatkins@hotmail.com,(949)021-7164x952,,26,North Justin,Kansas,India,2024-02-23,21,7,0
CUST10663,Michele Shaw,sherrylee@perkins-mcdowell.com,(382)857-9947,F,54,North Tyler,Oregon,India,2022-12-10,61,3,0
CUST10664,Robert Frey,douglas78@yahoo.com,925.061.3217,F,18,Lake Gregoryfort,Delaware,India,2023-05-14,65,3,0
CUST10665,David Wood DVM,jensenjohn@jenkins.org,(156)625-8439,,30,West Jeffrey,Florida,India,2022-07-23,34,5,0
CUST10666,Joel King,henrycarlson@gmail.com,046-068-0960x133,,34,Lake Anna,Oregon,India,2023-05-19,61,7,0
CUST10667,Darryl Evans,melanie62@gmail.com,(981)207-4629x16200,,51,Lake Zachary,Alabama,India,2024-04-26,42,5,1
CUST10668,Michael Gonzales,brian45@williams-smith.info,(378)538-8641,,43,South Sarah,Maine,India,2024-07-29,62,5,0
CUST10669,Lonnie Bradley,mathewmartinez@gmail.com,1986193277,,52,Alexisstad,California,India,2022-07-29,18,2,0
CUST10670,David Larson,brose@shepherd-harris.com,613-723-1781,F,42,Gonzalezville,California,India,2023-12-09,100,6,0
CUST10671,Alan Dunlap,williamstokes@young.biz,+1-575-245-1847x68473,M,69,Cooperborough,New Jersey,India,2024-02-28,100,8,0
CUST10672,Sandra Rogers,robert10@hotmail.com,153.170.8831,F,38,Kristymouth,Alabama,India,2022-09-17,60,3,0
CUST10673,Lisa White,ataylor@black.com,(416)726-0362x312,M,65,Port Nicholas,Hawaii,India,2024-02-27,1,8,0
CUST10674,Andrea Jacobs,campbelldarryl@rodriguez.biz,(770)391-9670,M,33,Paigeton,South Dakota,India,2023-01-06,34,3,0
CUST10675,Susan Francis,watkinsmichael@hotmail.com,(009)829-0231,M,49,East Bethhaven,Indiana,India,2025-06-07,1,5,0
CUST10676,Todd Salinas,matthew41@spence-smith.biz,921-197-9322x5523,F,26,Port Heatherborough,North Dakota,India,2022-12-04,38,5,1
CUST10677,Brittany Clark,mistysmith@hotmail.com,001-306-858-1795,,56,Rossfort,Idaho,India,2023-05-18,24,4,0
CUST10678,Elaine Gonzalez,matthew05@hotmail.com,658-814-0586,F,62,New Johnmouth,Mississippi,India,2024-01-23,70,1,0
CUST10679,Kevin Cantu,grimeswilliam@hotmail.com,288.672.8784x538,,55,Wisefurt,Georgia,India,2025-10-01,53,3,0
CUST10680,Cheryl Shaw,gregory99@gmail.com,506-874-7926x11044,M,25,Port Jessicaberg,New Jersey,India,2024-08-14,86,4,0
CUST10681,Abigail Aguirre,maryjenkins@barrett-potter.biz,135-668-5953x51403,F,47,Kingport,Texas,India,2022-08-08,50,4,0
CUST10682,Cameron Ramirez,perrychad@pearson.com,015.802.1949,,19,Lake Dillonburgh,Maine,India,2024-08-10,50,5,0
CUST10683,Brian Hart,kellykimberly@hotmail.com,178.146.2041x8149,M,58,Watersville,Maryland,India,2025-02-14,52,6,0
CUST10684,Kirsten Martinez,katelyn41@martin.com,(615)743-7169,M,27,Port Patricia,Oklahoma,India,2022-10-25,30,3,0
CUST10685,Jared Wright,cooleymark@gmail.com,3150000404,F,20,New Alex,Florida,India,2024-10-10,63,10,0
CUST10686,Kerry Luna,priscillanorris@yahoo.com,(512)827-5252x5421,,38,Hudsonview,New Mexico,India,2025-07-17,42,4,1
CUST10687,Kelli Hall,ann01@gmail.com,881.141.2594x3095,,47,Garyfort,Florida,India,2022-05-14,52,7,0
CUST10688,Amber Harrison,kramernatasha@little.info,001-672-252-4380x7313,F,40,Davidburgh,Rhode Island,India,2023-10-07,53,5,0
CUST10689,Karen Bowen,nguyenrobert@wong.com,062.012.9800x215,F,54,Velazquezfort,Louisiana,India,2022-02-11,62,5,0
CUST10690,Karen Wade,gregory85@le.com,001-950-377-7909x742,F,45,Port Mark,Vermont,India,2022-12-01,53,4,0
CUST10691,Jeffrey Day DDS,walkerpriscilla@williams-pugh.com,(905)409-0939x018,M,35,Knightfurt,Montana,India,2023-11-09,32,6,0
CUST10692,Heather Buchanan,olsencassandra@gmail.com,964.559.1400x068,,66,North David,Pennsylvania,India,2022-10-19,69,2,0
CUST10693,Mark Webb,randyalexander@gmail.com,(281)473-1740,,31,Port Brandonville,Pennsylvania,India,2022-04-27,86,6,0
CUST10694,Jessica Mclaughlin,smithjulie@gmail.com,608.470.0041x764,,67,North Denisehaven,Oklahoma,India,2025-05-24,48,2,0
CUST10695,Aaron Nguyen,josephvelazquez@yahoo.com,934-793-1057x05308,F,69,Costaview,South Dakota,India,2025-10-18,69,5,0
CUST10696,Kevin Wright,edwardjones@yahoo.com,001-857-916-6600x1242,,23,Santiagoberg,Utah,India,2024-05-22,83,8,0
CUST10697,Kyle Martin,marquezmichael@gmail.com,(670)617-9180,,46,North Franktown,Minnesota,India,2022-01-05,14,3,0
CUST10698,Sarah Black,cruzkimberly@gmail.com,847-835-6782x96478,M,65,West Williamfort,Minnesota,India,2023-11-28,54,5,0
CUST10699,Jonathan Cruz,pearsonjose@gmail.com,001-056-983-3987x743,F,58,Mcdowellburgh,Illinois,India,2022-06-12,12,3,0
CUST10700,Megan Smith,leonard53@gmail.com,1642484705,M,19,Port Ritachester,Arizona,India,2025-02-25,43,4,0
CUST10701,Kendra Pearson,vlee@acosta.biz,534-860-8694,,43,East Kimburgh,Connecticut,India,2023-04-07,76,5,0
CUST10702,Christopher Velazquez,malik40@gmail.com,697.699.1797x65621,F,61,Wilsonshire,Kansas,India,2023-02-09,73,7,0
CUST10703,Christina Durham,nicholasfloyd@yahoo.com,(075)048-3109,M,26,Bobbymouth,Minnesota,India,2025-03-09,49,6,0
CUST10704,Kimberly Burton,jennifer91@mills.com,2333160899,F,68,Rachelside,Pennsylvania,India,2022-09-08,68,3,0
CUST10705,Kimberly Mason,logandavid@gmail.com,001.452.2028,F,46,New Cassandrahaven,Georgia,India,2022-12-03,52,6,0
CUST10706,Brandon Mathis,brandyjohnson@austin-chandler.com,778.686.0581x14240,F,20,Richardfort,Oklahoma,India,2022-10-08,23,5,0
CUST10707,Stacy Goodwin,sylvia14@rollins.com,(644)579-1645x637,F,39,Keithland,Maine,India,2023-12-01,61,2,1
CUST10708,Donna Stuart,yturner@gmail.com,001-560-240-1637,,37,New Nathanchester,Kansas,India,2021-11-26,1,4,0
CUST10709,Joseph Freeman,simmonschristopher@garner.biz,130-424-3558x656,F,29,Lake Jesseville,Montana,India,2023-08-31,53,1,0
CUST10710,Victor Ryan,christinethomas@yahoo.com,816-337-0814,,42,South Leah,Nebraska,India,2024-07-27,64,3,0
CUST10711,Joseph Bradley,traci93@gmail.com,(317)777-4640x10327,,49,Mccallmouth,New Mexico,India,2022-09-01,40,6,0
CUST10712,Steven Hanson,matkinson@whitney-johnson.com,+1-759-701-5121x53521,M,24,East Jared,Alabama,India,2023-03-26,36,4,0
CUST10713,Joshua Mcdonald,davidsloan@gmail.com,001-124-187-3689,F,32,New Matthewside,Kansas,India,2024-02-26,47,10,0
CUST10714,Kevin Hughes,cheryl19@smith-scott.com,5744451477,F,63,Petersenville,Tennessee,India,2023-12-28,52,10,0
CUST10715,Zoe Hill,mhayden@powell-stuart.com,001-757-995-0476x4209,F,33,New Olivia,South Carolina,India,2024-06-18,33,3,0
CUST10716,Alexandra Cruz,adammcintosh@peterson.net,4989116162,M,33,Farleyfurt,Wyoming,India,2025-03-31,40,3,0
CUST10717,Andrew Lynch,elizabethhernandez@hotmail.com,001-488-075-6185,F,65,East Brittneytown,Delaware,India,2022-09-26,66,4,0
CUST10718,Mason Baldwin,sross@baker-daugherty.com,(013)360-0233x000,,45,Changmouth,Oregon,India,2022-03-11,20,9,0
CUST10719,Michelle Williams,johnsonthomas@hotmail.com,+1-807-526-9776,M,48,Jeremiahfort,Hawaii,India,2022-07-23,68,3,0
CUST10720,Heidi Nichols,davidadams@yahoo.com,450-391-8569x7944,F,57,South Johnny,Alabama,India,2024-03-03,38,4,0
CUST10721,Bradley Bailey,pearsonmichael@browning-bruce.com,423.155.5225x283,,63,North Kathleen,Nevada,India,2022-05-06,41,6,0
CUST10722,Michael Moore,sjones@yahoo.com,120.682.6494,F,45,Stevenburgh,Oklahoma,India,2024-03-15,64,3,0
CUST10723,Sarah Mcmillan DVM,zmcclure@johnson.com,587.645.6071x854,M,54,Sharonstad,Idaho,India,2023-03-01,65,4,0
CUST10724,Joseph Gibson,moonjames@garcia.com,(746)112-9018,,69,East Sarahport,Maine,India,2023-07-08,67,6,0
CUST10725,Dan Salazar,unichols@gmail.com,605-450-1185,F,67,New Debra,Hawaii,India,2024-02-12,46,3,0
CUST10726,Steven Santos,kathryn12@hotmail.com,+1-344-969-2372x98834,M,61,West Joseph,West Virginia,India,2024-01-14,34,2,0
CUST10727,Chad Garcia,katherinevincent@miller-ramirez.com,4933913528,F,38,Gomezland,Mississippi,India,2023-07-24,51,5,0
CUST10728,Jack Thomas,gvazquez@gmail.com,001-532-019-9706x346,,40,West Isaiahtown,Hawaii,India,2024-07-21,15,4,0
CUST10729,James Luna,nortonerik@rivas.net,001-500-066-8756x240,F,50,North Carrieland,Idaho,India,2025-05-14,32,4,0
CUST10730,Sean Shepard,jmorris@jackson.org,512-027-4055x040,,31,Port Rebeccaville,Massachusetts,India,2022-08-01,18,4,0
CUST10731,Dawn Scott,rickynielsen@gmail.com,(155)479-9368,F,45,Costamouth,New Jersey,India,2023-03-23,55,2,0
CUST10732,Jennifer Thompson,nelsonandrew@yahoo.com,083.372.4303,,23,Carolynstad,Georgia,India,2025-11-08,31,6,0
CUST10733,Joshua Pena,christine30@jacobson.com,001-206-964-8065x6973,,18,Tanyaborough,New Jersey,India,2023-07-27,39,4,0
CUST10734,Wyatt Calhoun,greenrachel@gmail.com,7439705252,F,38,Richardsberg,New Mexico,India,2024-08-21,55,4,0
CUST10735,Jason Holmes,michael71@hotmail.com,001-636-673-6649x7835,,41,New Frankchester,New Jersey,India,2023-12-05,65,6,0
CUST10736,Melissa Bruce,jacksonamanda@hotmail.com,919.021.7686x4702,M,25,Grahamside,Texas,India,2024-07-29,15,4,0
CUST10737,Caitlyn Crosby,mhiggins@hotmail.com,0084763759,M,45,Rochaview,Idaho,India,2022-01-15,13,3,0
CUST10738,Courtney Oneill,mirandakevin@steele.biz,677-518-3230x0906,M,61,Andreahaven,South Dakota,India,2022-06-27,83,10,0
CUST10739,Mary Williams,charles33@todd.info,(116)541-7967,M,59,Lake Edward,Oregon,India,2022-01-27,3,4,0
CUST10740,Jesse Thornton,aflores@yahoo.com,270-164-0111,F,42,Kingchester,Florida,India,2022-07-22,38,3,0
CUST10741,Timothy Henry,dthompson@gmail.com,788-002-2557x1908,,21,Goodview,South Dakota,India,2024-10-16,55,5,0
CUST10742,Robert Beltran,hunterzachary@yahoo.com,524.438.3471,M,47,Lake Jessicafurt,Minnesota,India,2022-05-13,15,4,0
CUST10743,Larry Garcia,christopheryork@pierce.com,927.634.7589,,61,Huntland,Wyoming,India,2022-12-29,52,5,0
CUST10744,Mike Lee,michelleellis@hotmail.com,+1-591-719-4990x3246,,25,Turnermouth,Missouri,India,2023-01-19,31,7,0
CUST10745,William Montgomery,samuel48@owens-bray.com,+1-746-235-1617x27753,M,22,Audreymouth,Pennsylvania,India,2022-10-30,16,2,0
CUST10746,Aaron Miller,evaldez@gmail.com,320.403.1308x3909,F,26,Reedshire,Arizona,India,2025-05-12,42,6,0
CUST10747,Joseph Cunningham,bcuevas@yahoo.com,001-698-336-7808x33046,M,63,North Alexishaven,New Mexico,India,2024-05-17,24,2,0
CUST10748,Eric Robertson,millerholly@gmail.com,001-695-034-2295x949,F,52,Lake Lindseyburgh,Oklahoma,India,2023-03-14,36,6,0
CUST10749,Rebecca Jones,rarroyo@lee.info,6647348089,F,69,North Brittneyland,Florida,India,2025-07-14,82,5,0
CUST10750,Jack Cuevas,jessicacolon@yahoo.com,001-349-441-5666x710,F,22,New April,Vermont,India,2024-02-14,52,4,0
CUST10751,Joshua Williams,tracyortiz@yahoo.com,+1-750-011-5102x4918,F,66,East Karentown,Minnesota,India,2024-11-24,41,6,0
CUST10752,Andrea Moody,vfleming@ford-le.com,525.585.0086x4098,,43,New Joshuashire,Arizona,India,2025-05-04,86,8,0
CUST10753,Angela Manning,uholmes@edwards-carpenter.info,+1-340-669-0799x0840,F,50,New Jessica,North Dakota,India,2023-08-06,38,3,0
CUST10754,Wesley Miller,umorrison@hotmail.com,500.905.2989x64413,F,56,Port Meganview,Louisiana,India,2024-05-03,1,4,0
CUST10755,Vicki Cook MD,ygreen@delgado.com,042-007-6515,F,30,Patriciatown,Nebraska,India,2024-01-14,100,5,0
CUST10756,Steven Booker,william21@yahoo.com,001-471-860-1668x74280,M,59,West Gabrielaburgh,Michigan,India,2025-06-15,19,4,0
CUST10757,Susan Weiss,osalazar@torres-huff.com,845.789.2854x284,M,48,South Gregory,California,India,2021-12-10,81,2,0
CUST10758,Dr. Jacqueline Anderson,teresa06@gmail.com,+1-038-883-0806x9365,F,30,East Catherine,Kentucky,India,2023-08-12,38,6,0
CUST10759,Thomas Jenkins,oneilldylan@chan.com,(129)819-8380x4220,F,25,Hintonchester,Connecticut,India,2022-06-23,50,7,0
CUST10760,Edward Gonzalez,scottwilliams@odonnell-miller.com,3124342585,F,59,Taylormouth,New Jersey,India,2025-02-27,93,5,0
CUST10761,Alicia Cox,zfritz@gmail.com,001-158-396-0678,F,55,North Heathermouth,Wyoming,India,2024-07-20,1,5,0
CUST10762,Dale Carter,sylvia61@lee-lopez.com,939-965-0048x9408,M,26,Hansentown,Hawaii,India,2023-12-08,67,6,0
CUST10763,Cheryl Mcdaniel,torresgregory@henderson-gibson.com,954.831.1430x9643,F,22,Jessicaberg,Delaware,India,2022-11-02,41,11,0
CUST10764,Matthew Burns,zacharybowen@russell.info,176-969-7651x63821,F,46,Durhamport,Maryland,India,2025-07-18,6,2,0
CUST10765,Craig Tucker,emiles@gmail.com,750.198.5312,M,56,Torresmouth,Nebraska,India,2022-10-17,55,5,0
CUST10766,Amanda Rodriguez,ryanriley@gmail.com,617.626.6496,F,67,East Holly,Wisconsin,India,2023-07-01,65,3,0
CUST10767,Rhonda Hart,stacey30@pham.biz,406.817.1284x4113,F,51,New Jessicaburgh,South Carolina,India,2022-03-01,43,11,0
CUST10768,Mr. Michael Ryan,jeanettewillis@hotmail.com,001-866-253-4967x0367,,28,Hendersonside,Maine,India,2023-05-19,56,5,0
CUST10769,Brenda Chambers,eramirez@hotmail.com,(043)352-8702x6019,F,36,South Shawnborough,Wyoming,India,2025-08-10,51,5,0
CUST10770,Kimberly Schmidt,wmejia@acosta.com,(144)513-1961,M,69,East Martinburgh,New York,India,2025-11-15,19,6,0
CUST10771,Philip Hernandez,drobinson@yahoo.com,490-800-9864x70944,F,41,Robertport,Arizona,India,2022-10-07,2,7,0
CUST10772,Douglas Wright,mary96@hotmail.com,1973460643,M,52,South Wendyview,West Virginia,India,2025-09-24,64,8,0
CUST10773,Kevin Brown,christina70@yahoo.com,+1-636-851-0887x0805,M,30,Jonesberg,Louisiana,India,2024-06-25,66,10,0
CUST10774,Katrina Ryan,otaylor@hotmail.com,001-535-875-1196x15395,M,24,North Eric,Montana,India,2024-03-22,75,3,0
CUST10775,Anthony Adams,anthonyjordan@hotmail.com,+1-506-839-0399x73368,,24,Jenniferfurt,Montana,India,2025-06-22,39,7,0
CUST10776,Elizabeth Patel,bradley16@brown.biz,589-289-1810,F,45,Port Thomasport,Virginia,India,2024-07-03,60,7,0
CUST10777,Harry Travis,angela47@hotmail.com,+1-614-467-0524x7982,,20,Chavezton,Florida,India,2025-03-14,50,6,0
CUST10778,Mitchell Kelly,goodmanchad@yahoo.com,1366008840,M,39,East Cheryl,New Jersey,India,2023-01-31,12,5,0
CUST10779,Colton Moody,smithedward@gmail.com,5519557867,M,43,Lake April,Texas,India,2022-05-02,91,1,0
CUST10780,Tyler Harvey,butlerperry@taylor.org,213.603.3219x779,M,31,North Amyport,Wisconsin,India,2024-05-04,61,6,0
CUST10781,Jeremy Davis,travisthompson@chavez.com,184-013-8163,,19,South Jenniferland,Nevada,India,2024-12-16,23,5,0
CUST10782,Barbara Davis,lanenicole@martin.org,001-969-185-7819,,43,North Alexisbury,Tennessee,India,2025-02-10,31,6,0
CUST10783,Jesse Munoz,ncochran@yahoo.com,+1-139-687-6037x9173,,61,Darrylhaven,Wisconsin,India,2025-06-12,17,7,0
CUST10784,Steven Collier,melissareeves@mcmillan.com,(385)484-1738,,60,Martinezland,Alabama,India,2025-05-17,34,2,0
CUST10785,Julia Chan,karenholmes@shannon.org,+1-737-362-9306,,18,Robleshaven,New York,India,2023-02-27,64,3,0
CUST10786,Candace Dunlap,james85@moore-lopez.com,655-653-3427x110,,43,Williamshaven,Delaware,India,2023-03-23,34,6,0
CUST10787,Willie Moreno,ddoyle@yahoo.com,+1-820-390-1640x84339,M,29,Johnborough,Pennsylvania,India,2023-11-01,25,6,0
CUST10788,Marissa Hughes,jody67@miller-bowen.com,001-393-038-2278,F,41,Holtburgh,Maine,India,2023-01-10,100,5,0
CUST10789,Hannah Thomas,jeffreyduncan@hotmail.com,2837150206,F,28,North Kelly,Ohio,India,2025-06-30,27,7,0
CUST10790,Brandon Briggs,bwilliams@knapp.com,(935)717-7950x0817,M,41,Patricialand,Georgia,India,2022-10-21,97,2,0
CUST10791,Mary Hancock,jeffery68@yahoo.com,148.866.6112x01180,M,22,Ramirezview,New York,India,2022-10-20,10,7,0
CUST10792,Thomas Romero,zrussell@yahoo.com,+1-235-390-3668,,39,Lake Josephshire,Maryland,India,2024-04-13,82,3,0
CUST10793,Karen Stanley,kortiz@gmail.com,001-327-421-4445x36931,M,48,Palmerbury,Idaho,India,2022-09-03,38,5,0
CUST10794,Michael Fischer,alex21@hotmail.com,904.372.8308,,18,South Beth,Vermont,India,2023-11-27,62,2,0
CUST10795,David Johnson,rollinscheryl@yahoo.com,001-015-343-6685x6798,M,56,Underwoodshire,Arkansas,India,2022-08-23,40,6,0
CUST10796,Edward Brown,jmartinez@yahoo.com,001-705-086-5464x933,F,49,South David,Connecticut,India,2023-06-13,90,7,0
CUST10797,Michelle Wells,allencarla@yahoo.com,001-012-196-5098,F,51,Clarkland,Florida,India,2023-05-02,60,5,0
CUST10798,Jacob Underwood,zmurphy@yahoo.com,001-092-495-9902x33198,,26,West Thomasborough,Florida,India,2023-01-26,69,5,0
CUST10799,Daniel Weber,joshua83@gmail.com,+1-313-043-4245x15317,M,22,Lake Russellshire,Washington,India,2022-11-11,25,6,0
